index,DATE,Months,CUSTOMER,Style,SKU,Size,PCS,RATE,GROSS AMT
243,06-23-21,Jun-21,FUSION FASHIONS CORP.,SET110,SET110-KR-PP-XL,XL,1.00,876.85,877.00
244,06-23-21,Jun-21,FUSION FASHIONS CORP.,SET110,SET110-KR-PP-XXL,XXL,1.00,876.85,877.00
245,06-23-21,Jun-21,FUSION FASHIONS CORP.,SET250,SET250-KR-SHA-M,M,1.00,844.35,844.00
246,06-23-21,Jun-21,FUSION FASHIONS CORP.,SET073,SET073-KR-SHA-L,L,1.00,844.35,844.00
247,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0234,J0234-SKD-XXL,XXL,1.00,1201.85,1202.00
248,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0007,J0007-SKD-XXL,XXL,1.00,1136.85,1137.00
249,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0244,J0244-SKD-L,L,1.00,1234.35,1234.00
250,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0244,J0244-SKD-XL,XL,1.00,1234.35,1234.00
251,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0246,J0246-SKD-M,M,1.00,1234.35,1234.00
252,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0246,J0246-SKD-L,L,1.00,1234.35,1234.00
253,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0284,J0284-SKD-XXL,XXL,1.00,1494.35,1494.00
254,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0230,J0230-SKD-L,L,1.00,1364.35,1364.00
255,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0230,J0230-SKD-XL,XL,1.00,1364.35,1364.00
256,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0011,J0011-LCD-L,L,1.00,1234.35,1234.00
257,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0011,J0011-LCD-XL,XL,1.00,1234.35,1234.00
258,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0011,J0011-LCD-XXL,XXL,1.00,1234.35,1234.00
259,06-23-21,Jun-21,MIZNA WAHEEDH,SET238,SET238-KR-PP-L,L,1.00,649.35,649.00
260,06-23-21,Jun-21,MIZNA WAHEEDH,SET227,SET227-KR-PP-L,L,1.00,779.35,779.00
261,06-23-21,Jun-21,MIZNA WAHEEDH,SET228,SET228-KR-PP-L,L,1.00,779.35,779.00
262,06-23-21,Jun-21,MIZNA WAHEEDH,SET229,SET229-KR-PP-L,L,1.00,941.85,942.00
263,06-23-21,Jun-21,MIZNA WAHEEDH,SET234,SET234-KR-PP-L,L,1.00,574.00,574.00
264,06-23-21,Jun-21,MIZNA WAHEEDH,SET235,SET235-KR-PP-L,L,1.00,583.33,583.00
265,06-23-21,Jun-21,MIZNA WAHEEDH,SET206,SET206-KR-PP-L,L,1.00,993.75,994.00
266,06-23-21,Jun-21,MIZNA WAHEEDH,SET231,SET231-KR-PP-L,L,1.00,582.59,583.00
267,06-23-21,Jun-21,MIZNA WAHEEDH,SET240,SET240-KR-PP-L,L,1.00,714.35,714.00
268,06-23-21,Jun-21,MIZNA WAHEEDH,J0137,J0137-SET-L,L,1.00,844.35,844.00
269,06-23-21,Jun-21,MIZNA WAHEEDH,J0148,J0148-SET-L,L,1.00,876.85,877.00
270,06-23-21,Jun-21,MIZNA WAHEEDH,SET210,SET210-KR-PP-L,L,1.00,779.35,779.00
271,06-23-21,Jun-21,MIZNA WAHEEDH,SET241,SET241-KR-PP-L,L,1.00,500.00,500.00
272,06-23-21,Jun-21,MIZNA WAHEEDH,SET225,SET225-KR-NP-L,L,1.00,811.85,812.00
273,06-23-21,Jun-21,MIZNA WAHEEDH,SET233,SET233-KR-PP-L,L,1.00,779.35,779.00
274,06-23-21,Jun-21,MIZNA WAHEEDH,J0211,J0211-DR-L,L,1.00,779.35,779.00
275,06-23-21,Jun-21,MIZNA WAHEEDH,JNE3697,JNE3697-KR-L,L,1.00,454.35,454.00
276,06-23-21,Jun-21,MIZNA WAHEEDH,J0035,J0035-KR-L,L,1.00,618.75,619.00
277,06-23-21,Jun-21,MIZNA WAHEEDH,JNE3391,JNE3391-KR-L,L,1.00,616.85,617.00
278,06-23-21,Jun-21,MIZNA WAHEEDH,JNE3628,JNE3628-KR-L,L,1.00,486.85,487.00
279,06-23-21,Jun-21,MIZNA WAHEEDH,J0212,J0212-DR-L,L,1.00,746.85,747.00
280,06-23-21,Jun-21,MIZNA WAHEEDH,SET100,SET100-KR-PP-L,L,1.00,1039.35,1039.00
281,06-23-21,Jun-21,MIZNA WAHEEDH,J0138,J0138-KR-L,L,1.00,649.35,649.00
282,06-23-21,Jun-21,MIZNA WAHEEDH,J0151,J0151-KR-L,L,1.00,714.35,714.00
283,06-23-21,Jun-21,MIZNA WAHEEDH,J0283,J0283-SET-L,L,1.00,1039.35,1039.00
284,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3364,JNE3364-KR-1051-XL,XL,1.00,421.85,422.00
285,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3365,JNE3365-KR-1052-L,L,1.00,421.85,422.00
286,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0037,J0037-KR-XXL,XXL,1.00,779.35,779.00
287,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0037,J0037-KR-XXXL,XXXL,1.00,779.35,779.00
288,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3609,JNE3609-KR-L,L,1.00,551.85,552.00
289,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3609,JNE3609-KR-XL,XL,1.00,551.85,552.00
290,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0177,J0177-KR-L,L,1.00,551.85,552.00
291,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0177,J0177-KR-XL,XL,1.00,551.85,552.00
292,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0177,J0177-KR-XXXL,XXXL,1.00,551.85,552.00
293,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0104,J0104-KR-XL,XL,1.00,584.35,584.00
294,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0104,J0104-KR-XXL,XXL,1.00,584.35,584.00
295,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0104,J0104-KR-XXXL,XXXL,1.00,584.35,584.00
296,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3256,JNE3256-KR-L,L,1.00,486.85,487.00
297,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3256,JNE3256-KR-XL,XL,1.00,486.85,487.00
298,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3464,JNE3464-KR-XXL,XXL,1.00,519.35,519.00
299,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3464,JNE3464-KR-XXXL,XXXL,1.00,519.35,519.00
300,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0033,J0033-KR-L,L,1.00,616.85,617.00
301,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0033,J0033-KR-XXL,XXL,1.00,616.85,617.00
302,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE2049,JNE2049-KR-351-XXL,XXL,1.00,486.85,487.00
303,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE2049,JNE2049-KR-351-XXXL,XXXL,1.00,486.85,487.00
304,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3637,JNE3637-KR-L,L,1.00,649.35,649.00
305,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3523,JNE3523-KR-M,M,1.00,519.35,519.00
306,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3523,JNE3523-KR-L,L,1.00,519.35,519.00
307,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3688,JNE3688-TU-M,M,1.00,486.85,487.00
308,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3688,JNE3688-TU-L,L,1.00,486.85,487.00
309,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3669,JNE3669-TU-L,L,1.00,486.85,487.00
310,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3669,JNE3669-TU-XL,XL,1.00,486.85,487.00
311,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3679,JNE3679-TU-M,M,1.00,486.85,487.00
312,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3679,JNE3679-TU-L,L,1.00,486.85,487.00
313,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3679,JNE3679-TU-XL,XL,1.00,486.85,487.00
314,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3674,JNE3674-TU-L,L,1.00,486.85,487.00
315,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3674,JNE3674-TU-XXL,XXL,1.00,486.85,487.00
316,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3672,JNE3672-TU-XL,XL,1.00,486.85,487.00
317,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3672,JNE3672-TU-XXL,XXL,1.00,486.85,487.00
318,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3673,JNE3673-TU-XL,XL,1.00,519.35,519.00
319,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3673,JNE3673-TU-XXL,XXL,1.00,519.35,519.00
320,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3651,JNE3651-TP-L,L,1.00,454.35,454.00
321,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3651,JNE3651-TP-XL,XL,1.00,454.35,454.00
322,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0180,J0180-DR-L,L,1.00,714.35,714.00
323,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0180,J0180-DR-XXL,XXL,1.00,714.35,714.00
324,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3709,JNE3709-DR-XL,XL,1.00,941.85,942.00
325,06-23-21,Jun-21,FUSION FASHIONS CORP.,JNE3709,JNE3709-DR-XXL,XXL,1.00,941.85,942.00
326,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0243,J0243-DR-M,M,1.00,1039.35,1039.00
327,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0243,J0243-DR-L,L,1.00,1039.35,1039.00
328,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0093,J0093-DR-M,M,1.00,779.35,779.00
329,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0093,J0093-DR-L,L,1.00,779.35,779.00
330,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0093,J0093-DR-XXL,XXL,1.00,779.35,779.00
331,06-23-21,Jun-21,FUSION FASHIONS CORP.,J0093,J0093-DR-XXXL,XXXL,1.00,779.35,779.00
332,06-23-21,Jun-21,FUSION FASHIONS CORP.,SET038,SET038-KR-PP-XXL,XXL,1.00,746.85,747.00
333,06-23-21,Jun-21,FUSION FASHIONS CORP.,SET038,SET038-KR-PP-XXXL,XXXL,1.00,746.85,747.00
334,06-23-21,Jun-21,FUSION FASHIONS CORP.,SET187,SET187-KR-DH-M,M,1.00,746.85,747.00
335,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0023,J0023-TP-M,M,6.00,486.85,2717.00
336,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0023,J0023-TP-L,L,6.00,486.85,2717.00
337,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0023,J0023-TP-XL,XL,6.00,486.85,2717.00
338,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3672,JNE3672-TU-M,M,6.00,486.85,2717.00
339,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3672,JNE3672-TU-L,L,6.00,486.85,2717.00
340,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3672,JNE3672-TU-XL,XL,6.00,486.85,2717.00
341,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3674,JNE3674-TU-M,M,6.00,486.85,2717.00
342,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3674,JNE3674-TU-L,L,6.00,486.85,2717.00
343,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3674,JNE3674-TU-XL,XL,6.00,486.85,2717.00
344,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3673,JNE3673-TU-M,M,6.00,519.35,2898.00
345,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3673,JNE3673-TU-L,L,6.00,519.35,2898.00
346,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3673,JNE3673-TU-XL,XL,6.00,519.35,2898.00
347,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3676,JNE3676-TU-M,M,6.00,454.35,2535.00
348,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3676,JNE3676-TU-L,L,6.00,454.35,2535.00
349,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3676,JNE3676-TU-XL,XL,6.00,454.35,2535.00
350,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3686,JNE3686-TU-M,M,6.00,486.85,2717.00
351,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3686,JNE3686-TU-L,L,6.00,486.85,2717.00
352,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3686,JNE3686-TU-XL,XL,6.00,486.85,2717.00
353,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0196,J0196-TP-M,M,6.00,519.35,2898.00
354,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0196,J0196-TP-L,L,6.00,519.35,2898.00
355,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0196,J0196-TP-XL,XL,6.00,519.35,2898.00
356,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0197,J0197-TP-M,M,6.00,584.35,3261.00
357,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0197,J0197-TP-L,L,6.00,584.35,3261.00
358,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0197,J0197-TP-XL,XL,6.00,584.35,3261.00
359,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0201,J0201-TP-M,M,6.00,584.35,3261.00
360,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0201,J0201-TP-L,L,6.00,584.35,3261.00
361,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0201,J0201-TP-XL,XL,6.00,584.35,3261.00
362,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0202,J0202-TP-M,M,4.00,649.35,2416.00
363,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0202,J0202-TP-L,L,4.00,649.35,2416.00
364,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0202,J0202-TP-XL,XL,4.00,649.35,2416.00
365,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0204,J0204-TP-M,M,4.00,746.85,2778.00
366,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0204,J0204-TP-L,L,4.00,746.85,2778.00
367,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0204,J0204-TP-XL,XL,4.00,746.85,2778.00
368,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0213,J0213-TP-M,M,6.00,584.35,3261.00
369,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0213,J0213-TP-L,L,6.00,584.35,3261.00
370,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0213,J0213-TP-XL,XL,6.00,584.35,3261.00
371,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0129,J0129-SET-M,M,4.00,1104.35,4108.00
372,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0129,J0129-SET-L,L,4.00,1104.35,4108.00
373,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0129,J0129-SET-XL,XL,4.00,1104.35,4108.00
374,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0130,J0130-SET-M,M,4.00,974.35,3625.00
375,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0130,J0130-SET-L.,L,4.00,974.35,3625.00
376,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0130,J0130-SET-XL,XL,4.00,974.35,3625.00
377,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0098,J0098-TP-M,M,6.00,519.35,2898.00
378,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0098,J0098-TP-L,L,6.00,519.35,2898.00
379,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0098,J0098-TP-XL,XL,6.00,519.35,2898.00
380,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3405,JNE3405-KR-M,M,6.00,389.35,2173.00
381,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3405,JNE3405-KR-L,L,6.00,389.35,2173.00
382,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3405,JNE3405-KR-XL,XL,6.00,389.35,2173.00
383,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE2170,JNE2170-KR-436-M,M,6.00,551.85,3079.00
384,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE2170,JNE2170-KR-436-L,L,6.00,551.85,3079.00
385,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE2170,JNE2170-KR-436-XL,XL,6.00,551.85,3079.00
386,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3609,JNE3609-KR-M,M,6.00,551.85,3079.00
387,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3609,JNE3609-KR-L,L,6.00,551.85,3079.00
388,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3609,JNE3609-KR-XL,XL,6.00,551.85,3079.00
389,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET251,SET251-KR-PP-M,M,4.00,779.35,2899.00
390,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET251,SET251-KR-PP-L,L,4.00,779.35,2899.00
391,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET251,SET251-KR-PP-XL,XL,4.00,779.35,2899.00
392,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET098,SET098-KR-PP-M,M,4.00,779.35,2899.00
393,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET098,SET098-KR-PP-L,L,4.00,779.35,2899.00
394,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET098,SET098-KR-PP-XL,XL,4.00,779.35,2899.00
395,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET058,SET058-KR-NP-M,M,4.00,844.35,3141.00
396,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET058,SET058-KR-NP-L,L,4.00,844.35,3141.00
397,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET058,SET058-KR-NP-XL,XL,4.00,844.35,3141.00
398,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET188,SET188-KR-NP-M,M,4.00,844.35,3141.00
399,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET188,SET188-KR-NP-L,L,4.00,844.35,3141.00
400,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET188,SET188-KR-NP-XL,XL,4.00,844.35,3141.00
401,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET249,SET249-KR-NP-M,M,4.00,844.35,3141.00
402,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET249,SET249-KR-NP-L,L,4.00,844.35,3141.00
403,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET249,SET249-KR-NP-XL,XL,4.00,844.35,3141.00
404,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET043,SET043-KR-NP-M,M,4.00,974.35,3625.00
405,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET043,SET043-KR-NP-L,L,4.00,974.35,3625.00
406,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET043,SET043-KR-NP-XL,XL,4.00,974.35,3625.00
407,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET244,SET244-KR-NP-M,M,4.00,909.35,3383.00
408,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET244,SET244-KR-NP-L,L,4.00,909.35,3383.00
409,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET244,SET244-KR-NP-XL,XL,4.00,909.35,3383.00
410,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET182,SET182-KR-DH-M,M,4.00,779.35,2899.00
411,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET182,SET182-KR-DH-L,L,4.00,779.35,2899.00
412,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET182,SET182-KR-DH-XL,XL,4.00,779.35,2899.00
413,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET210,SET210-KR-PP-M,M,4.00,779.35,2899.00
414,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET210,SET210-KR-PP-L,L,4.00,779.35,2899.00
415,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET210,SET210-KR-PP-XL,XL,4.00,779.35,2899.00
416,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET226,SET226-KR-PP-M,M,4.00,779.35,2899.00
417,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET226,SET226-KR-PP-L,L,4.00,779.35,2899.00
418,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET226,SET226-KR-PP-XL,XL,4.00,779.35,2899.00
419,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET110,SET110-KR-PP-M,M,4.00,876.85,3262.00
420,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET110,SET110-KR-PP-L,L,4.00,876.85,3262.00
421,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET110,SET110-KR-PP-XL,XL,4.00,876.85,3262.00
422,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET186,SET186-KR-DH-M,M,4.00,876.85,3262.00
423,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET186,SET186-KR-DH-L,L,4.00,876.85,3262.00
424,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),SET186,SET186-KR-DH-XL,XL,4.00,876.85,3262.00
425,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0239,J0239-SKD-M,M,4.00,1364.35,5075.00
426,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0239,J0239-SKD-L,L,4.00,1364.35,5075.00
427,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0239,J0239-SKD-XL,XL,4.00,1364.35,5075.00
428,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0241,J0241-SKD-M,M,4.00,1299.35,4834.00
429,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0241,J0241-SKD-L,L,4.00,1299.35,4834.00
430,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0241,J0241-SKD-XL,XL,4.00,1299.35,4834.00
431,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0245,J0245-SKD-M,M,4.00,1169.35,4350.00
432,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0245,J0245-SKD-L,L,4.00,1169.35,4350.00
433,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0245,J0245-SKD-XL,XL,4.00,1169.35,4350.00
434,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0284,J0284-SKD-M,M,4.00,1494.35,5559.00
435,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0284,J0284-SKD-L,L,4.00,1494.35,5559.00
436,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),J0284,J0284-SKD-XL,XL,4.00,1494.35,5559.00
437,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3479,JNE3479-KR-M,M,6.00,389.35,2173.00
438,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3479,JNE3479-KR-L,L,6.00,389.35,2173.00
439,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3479,JNE3479-KR-XL,XL,6.00,389.35,2173.00
440,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3576,JNE3576-KR-M,M,6.00,454.35,2535.00
441,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3576,JNE3576-KR-L,L,6.00,454.35,2535.00
442,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3576,JNE3576-KR-XL,XL,6.00,454.35,2535.00
443,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3225,JNE3225-KR-M,M,6.00,486.85,2717.00
444,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3225,JNE3225-KR-L,L,6.00,486.85,2717.00
445,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3225,JNE3225-KR-XL,XL,6.00,486.85,2717.00
446,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3523,JNE3523-KR-M,M,6.00,519.35,2898.00
447,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3523,JNE3523-KR-L,L,6.00,519.35,2898.00
448,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3523,JNE3523-KR-XL,XL,6.00,519.35,2898.00
449,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3474,JNE3474-KR-M,M,6.00,486.85,2717.00
450,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3474,JNE3474-KR-L,L,6.00,486.85,2717.00
451,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3474,JNE3474-KR-XL,XL,6.00,486.85,2717.00
452,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3288,JNE3288-KR-M,M,6.00,584.35,3261.00
453,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3288,JNE3288-KR-L,L,6.00,584.35,3261.00
454,06-24-21,Jun-21,AMANI CONCEPT TRADING LLC (KAPDA),JNE3288,JNE3288-KR-XL,XL,6.00,584.35,3261.00
455,06-24-21,Jun-21,NITHARSHA,JNE3273,JNE3273-KR-XS,XS,3.00,649.35,1948.00
456,06-24-21,Jun-21,NITHARSHA,JNE3273,JNE3273-KR-S,S,3.00,649.35,1948.00
